Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording3	Participant11	G2-1	C2-ST	1	C2-ST	IMA	314488	507514		157089	559	67	7491	281	0	409	IMA	IMA	5.34497	149785	559	67	7491	268	467	425	5.35414	176086	2795	67	35555	63	0	4300	178577	2835	83	35580	63	0	4300	0			0			148	9433	10274	171.14	475.5													
Recording3	Participant11	G2-1	C2-ST	1	C2-ST	SUB	314488	507514		104906	541	67	8116	194	4375	217	IMA	IMA	5.20846	103023	551	67	8116	187	6916	517	5.21164	112880	1764	83	12290	64	4375	617	115497	1805	100	12340	64	4375	617	0			0			106	10274	9433	475.5	171.14													
Recording3	Participant11	G2-1	C3-LC	1	C3-LC	IMA	353680	875442		172210	363	65	5116	475	0	65	IMA	IMA	5.11727	158185	373	67	5116	424	673	83	5.11578	218853	2045	150	12049	107	0	756	222727	2082	200	12065	107	0	756	0			0			223	13671	12722	248.36	400.01													
Recording3	Participant11	G2-1	C3-LC	1	C3-LC	SUB	353680	875442		77976	324	67	4841	241	848	358	IMA	IMA	5.07572	73560	321	67	4841	229	848	358	5.07653	93305	835	75	6908	107	848	992	93191	871	100	6966	107	831	1008	0			0			100	12722	13671	400.01	248.36													
Recording3	Participant11	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1267771	0	1	157089	559	67	7491	281	507514	409	IMA		5.34497	149785	559	67	7491	268	507982	425	5.35414	176086	2795	67	35555	63	507514	4300	178577	2835	83	35580	63	507514	4300	0			0			148	516947	517789	171.14	475.5													
Recording3	Participant11	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1267771	0	1	172210	363	65	5116	475	875442	65	IMA		5.11727	158185	373	67	5116	424	876115	83	5.11578	218853	2045	150	12049	107	875442	756	222727	2082	200	12065	107	875442	756	0			0			223	889113	888163	248.36	400.01													
Recording3	Participant11	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1267771	0	1	163196	450	67	3700	363	82098	182	IMA		5.48296	151469	452	67	3700	335	82764	275	5.49502	191550	2624	175	17357	73	82098	2890	194050	2658	183	17373	73	82098	2890	0			0			192	103262	87305	135.16	183.11													
Recording3	Participant11	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1267771	0	1	104906	541	67	8116	194	511889	217	IMA		5.20846	103023	551	67	8116	187	514431	517	5.21164	112880	1764	83	12290	64	511889	617	115497	1805	100	12340	64	511889	617	0			0			106	517789	516947	475.5	171.14													
Recording3	Participant11	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1267771	0	1	77976	324	67	4841	241	876289	358	IMA		5.07572	73560	321	67	4841	229	876289	358	5.07653	89316	835	75	6908	107	876289	992	93191	871	100	6966	107	876273	1008	0			0			100	888163	889113	400.01	248.36													
Recording3	Participant11	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1267771	0	1	81667	417	67	3625	196	85189	175	IMA		5.41146	80218	413	67	3625	194	85189	175	5.41617	94716	1263	75	5025	75	85189	1341	97740	1303	117	5075	75	85172	1358	0			0			91	87305	87722	183.11	62.02													
