Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording3	Participant15	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1281048	0	2	26365	183	66	767	144	530773	83	SUB		5.51413	21565	194	66	767	111	531272	75	5.53569	149310	11485	67	54286	13	530773	750	149602	11508	75	54286	13	530773	750	0			0			50	534961	534311	130.04	90.09													
Recording3	Participant15	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1281048	0	2	65129	210	66	1142	310	883313	210	SUB		5.04052	52822	208	66	1142	254	883939	108	5.04109	165386	4864	83	38304	34	883313	7884	166144	4887	83	38313	34	883313	7884	0			0			94		892922		191.69													
Recording3	Participant15	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1281048	0	2	27201	170	66	842	160	129594	204	SUB		5.48709	22463	178	66	842	126	130073	442	5.48987	83942	2998	66	18932	28	129594	1054	84683	3024	67	18932	28	129594	1054	0			0			44	227709	147538	58.52	192.37													
Recording3	Participant15	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1281048	0	2	2749	162	67	392	17	531581	75	SUB		4.99693	2383	170	67	392	14	531581	75	4.98667	3321	369	67	1091	9	531581	363	3629	403	67	1108	9	531539	405	0			0			3	534311	534961	90.09	130.04													
Recording3	Participant15	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1281048	0	2	12181	203	67	1117	60	892972	250	SUB		5.21209	10065	219	67	1117	46	892972	250	5.18177	24706	797	67	5991	31	892972	250	25681	828	83	6008	31	892922	300	0			0			8	892922		191.69														
Recording3	Participant15	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1281048	0	2	7900	139	66	492	57	130873	142	SUB		5.4185	5342	134	67	492	40	130873	142	5.43016	14507	558	67	2225	26	130873	375	15257	587	83	2225	26	130781	466	0			0			12	147538	268163	192.37	319.19													
Recording4	Participant15	G6-2	C1-LC	1	C1-LC	IMA	322370	52673		17040	191	66	1117	89	334	175	IMA		5.22835	12149	166	66	625	73	768	358	5.21993	99341	4515	67	47628	22	334	1408	99831	4538	83	47654	22	309	1433	0			0			27	3892	9092	355.68	236.13													
Recording4	Participant15	G6-2	C1-LC	1	C1-LC	SUB	322370	52673		10315	172	66	958	60	1843	125	IMA		5.06669	7324	179	67	958	41	2501	225	5.09367	24789	1039	67	3767	20	1843	2050	21364	1068	84	3775	20	1843	2050	0			0			16	21507	3892	62.28	355.68													
Recording4	Participant15	G6-2	C2-SDH	1	C2-SDH	IMA	314488	447212		40102	251	66	1217	160	0	130	SUB		4.98331	34580	245	66	1217	141	513	200	4.98365	76848	2022	66	14240	53	0	2730	77905	2050	67	14282	38	0	2730	0			0			63		4079		238.31													
Recording4	Participant15	G6-2	C2-SDH	1	C2-SDH	SUB	314488	447212		6749	153	66	400	44	4138	158	SUB		4.88161	4533	162	66	400	28	4138	158	4.8812	11807	454	66	3641	40	4138	408	12599	485	83	3658	26	4079	467	0			0			3	4079	9571	238.31	51.03													
Recording4	Participant15	G6-2	C3-ST	1	C3-ST	IMA	350631	811274		14777	194	67	783	76	0	220	SUB		4.78461	11441	194	67	633	59	544	167	4.81196	37982	1461	75	13873	26	0	711	38673	1487	83	13882	26	0	711	0			0			21		711		304.16													
Recording4	Participant15	G6-2	C3-ST	1	C3-ST	SUB	350631	811274		5116	197	67	800	26	794	175	SUB		4.74553	4307	227	67	800	19	794	175	4.7847	5825	388	67	1983	15	794	584	6307	420	75	2008	15	711	667	0			0			4	711	14726	304.16	171.6													
Recording4	Participant15	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1217282	0	2	14777	194	67	783	76	811274	220	SUB		4.78461	11441	194	67	633	59	811818	167	4.81196	37982	1461	75	13873	26	811274	711	38673	1487	83	13882	26	811274	711	0			0			21		811985		304.16													
Recording4	Participant15	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1217282	0	2	17040	191	66	1117	89	53007	175	SUB		5.22835	12149	166	66	625	73	53440	358	5.21993	99341	4515	67	47628	22	53007	1408	99831	4538	83	47654	22	52982	1433	0			0			27	56565	61764	355.68	236.13													
Recording4	Participant15	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1217282	0	2	40102	251	66	1217	160	447212	130	SUB		4.98331	34580	245	66	1217	141	447725	200	4.98365	76848	2022	66	14240	38	447212	2730	77905	2050	67	14282	38	447212	2730	0			0			63		451292		238.31													
Recording4	Participant15	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1217282	0	2	5116	197	67	800	26	812068	175	SUB		4.74553	4307	227	67	800	19	812068	175	4.7847	5825	388	67	1983	15	812068	584	6307	420	75	2008	15	811985	667	0			0			4	811985	826000	304.16	171.6													
Recording4	Participant15	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1217282	0	2	10315	172	66	958	60	54515	125	SUB		5.06669	7324	179	67	958	41	55173	225	5.09367	20789	1039	67	3767	20	54515	2050	21364	1068	84	3775	20	54515	2050	0			0			16	74180	56565	62.28	355.68													
Recording4	Participant15	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1217282	0	2	6749	153	66	400	44	451350	158	SUB		4.88161	4533	162	66	400	28	451350	158	4.8812	11807	454	66	3641	26	451350	408	12599	485	83	3658	26	451292	467	0			0			3	451292	456783	238.31	51.03													
Recording6	Participant30	G6-2	C1-LC	1	C1-LC	IMA	322320	452374		189989	308	39	2050	616	31	75	IMA	IMA	4.59872	174076	309	66	2050	564	31	75	4.60184	224382	3452	92	41421	65	31	1933	226906	3491	125	41487	65	14	1950	0			0			409	2330	3989	275.94	446.83													
Recording6	Participant30	G6-2	C1-LC	1	C1-LC	SUB	322320	452374		42696	270	66	1450	158	2064	117	IMA	IMA	4.59265	40980	275	66	1450	149	2064	117	4.59104	50978	723	75	3866	65	2064	117	49537	762	83	3883	65	2055	125	0			0			65	3989	2180	446.83	197.35													
Recording6	Participant30	G6-2	C2-SDH	1	C2-SDH	IMA	314505	51703		138694	320	67	2350	433	0	70	IMA	IMA	4.57357	124774	325	67	2350	384	287	283	4.56989	157448	1418	67	11299	125	0	4220	162354	1463	83	11316	111	0	4220	0			0			251	8095	4220	332.09	338.59													
Recording6	Participant30	G6-2	C2-SDH	1	C2-SDH	SUB	314505	51703		107618	300	66	1242	359	4270	258	IMA	IMA	4.45853	98494	300	66	1242	328	4270	258	4.46249	117091	976	67	4291	130	4270	950	121506	1013	75	4341	120	4220	1000	0			0			198	4220	8095	338.59	332.09													
Recording6	Participant30	G6-2	C3-ST	1	C3-ST	IMA	350648	860044		134781	294	67	1917	458	48	83	IMA	IMA	3.9315	113722	296	67	1816	384	48	83	3.94109	158262	1376	100	18006	115	48	2133	163419	1421	117	18056	115	31	2150	0			0			230	6938	3497	252.83	256.3													
Recording6	Participant30	G6-2	C3-ST	1	C3-ST	SUB	350648	860044		127381	285	66	1842	447	2239	350	IMA	IMA	3.9342	109134	298	66	1842	366	2239	350	3.98499	143734	1208	75	8091	119	2239	350	147620	1240	125	8099	119	2230	358	0			0			213	3497	6938	256.3	252.83													
Recording6	Participant30	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1295491	0	2	134781	294	67	1917	458	860092	83	IMA		3.9315	113722	296	67	1816	384	860092	83	3.94109	158262	1376	100	18006	115	860092	2133	163419	1421	117	18056	115	860075	2150	0			0			230	866982	863541	252.83	256.3													
Recording6	Participant30	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1295491	0	2	189989	308	39	2050	616	452405	75	IMA		4.59872	174076	309	66	2050	564	452405	75	4.60184	224382	3452	92	41421	65	452405	1933	226906	3491	125	41487	65	452388	1950	0			0			409	454705	456363	275.94	446.83													
Recording6	Participant30	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1295491	0	2	138694	320	67	2350	433	51703	70	IMA		4.57357	124774	325	67	2350	384	51990	283	4.56989	157448	1418	67	11299	111	51703	4220	162354	1463	83	11316	111	51703	4220	0			0			251	59798	55923	332.09	338.59													
Recording6	Participant30	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1295491	0	2	127381	285	66	1842	447	862283	350	IMA		3.9342	109134	298	66	1842	366	862283	350	3.98499	143734	1208	75	8091	119	862283	350	147620	1240	125	8099	119	862274	358	0			0			213	863541	866982	256.3	252.83													
Recording6	Participant30	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1295491	0	2	42696	270	66	1450	158	454438	117	IMA		4.59265	40980	275	66	1450	149	454438	117	4.59104	46971	723	75	3866	65	454438	117	49537	762	83	3883	65	454430	125	0			0			65	456363	454555	446.83	197.35													
Recording6	Participant30	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1295491	0	2	107618	300	66	1242	359	55973	258	IMA		4.45853	98494	300	66	1242	328	55973	258	4.46249	117091	976	67	4291	120	55973	950	121506	1013	75	4341	120	55923	1000	0			0			198	55923	59798	338.59	332.09													
Recording14	Participant45	G6-2	C1-LC	1	C1-LC	IMA	322320	489325		78066	184	66	1458	425	0	206	IMA	IMA	3.02416	66874	186	66	1458	360	224	98	3.03556	266023	8061	125	105275	33	0	8947	267139	8095	150	105275	33	0	8947	0			0			171	9422	8947	299.17	250.47													
Recording14	Participant45	G6-2	C1-LC	1	C1-LC	SUB	322320	489325		19891	189	67	825	105	8980	125	IMA	IMA	3.4524	18509	193	67	825	96	8980	125	3.46756	28472	844	75	2216	29	8980	442	25506	880	75	2266	29	8947	475	0			0			47	8947	9422	250.47	299.17													
Recording14	Participant45	G6-2	C2-SDH	1	C2-SDH	IMA	314521	105184		94364	195	66	808	483	24	225	IMA	IMA	2.96071	84239	193	66	808	436	540	83	2.95884	159189	2412	67	15149	80	24	4175	161461	2446	75	15165	66	0	4198	0			0			216	9623	4198	499.29	242.38													
Recording14	Participant45	G6-2	C2-SDH	1	C2-SDH	SUB	314521	105184		70332	190	66	650	370	4248	200	IMA	IMA	3.18399	64959	190	66	650	342	4248	200	3.18625	100747	1504	92	15149	78	4248	475	103703	1548	108	15165	67	4198	525	0			0			216	4198	9623	242.38	499.29													
Recording14	Participant45	G6-2	C3-ST	1	C3-ST	IMA	350631	887430		54739	187	44	792	292	0	44	IMA	IMA	2.992	48815	188	66	792	259	85	308	2.99777	192997	3386	83	59902	57	0	710	194312	3409	116	59910	57	0	710	0			0			101	2152	2652	265.71	469.72													
Recording14	Participant45	G6-2	C3-ST	1	C3-ST	SUB	350631	887430		36264	160	66	725	226	819	92	IMA	IMA	3.2861	30657	168	66	725	183	819	92	3.30996	61410	1024	67	7658	60	819	1333	63419	1057	67	7674	60	802	1350	0			0			74	2652	2152	469.72	265.71													
Recording14	Participant45	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1300185	0	1	54739	187	44	792	292	887430	44	IMA		2.992	48815	188	66	792	259	887515	308	2.99777	192997	3386	83	59902	57	887430	710	194312	3409	116	59910	57	887430	710	0			0			101	889581	890081	265.71	469.72													
Recording14	Participant45	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1300185	0	1	78066	184	66	1458	425	489325	206	IMA		3.02416	66874	186	66	1458	360	489549	98	3.03556	266023	8061	125	105275	33	489325	8947	267139	8095	150	105275	33	489325	8947	0			0			171	498747	498272	299.17	250.47													
Recording14	Participant45	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1300185	0	1	94364	195	66	808	483	105207	225	IMA		2.96071	84239	193	66	808	436	105724	83	2.95884	159189	2412	67	15149	66	105207	4175	161479	2447	75	15165	66	105166	4217	0			0			216	114807	109382	499.29	242.38													
Recording14	Participant45	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1300185	0	1	36264	160	66	725	226	888248	92	IMA		3.2861	30657	168	66	725	183	888248	92	3.30996	61410	1024	67	7658	60	888248	1333	63419	1057	67	7674	60	888232	1350	0			0			74	890081	889581	469.72	265.71													
Recording14	Participant45	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1300185	0	1	19891	189	67	825	105	498305	125	IMA		3.4524	18509	193	67	825	96	498305	125	3.46756	24472	844	75	2216	29	498305	442	25506	880	75	2266	29	498272	475	0			0			47	498272	498747	250.47	299.17													
Recording14	Participant45	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1300185	0	1	70332	190	66	650	370	109432	200	IMA		3.18399	64959	190	66	650	342	109432	200	3.18625	100747	1504	92	15149	67	109432	475	103703	1548	108	15165	67	109382	525	0			0			216	109382	114807	242.38	499.29													
Recording5	Participant30	G6-1	E1-LC	1	E1-LC	IMA	280261	618411		136992	335	66	2608	559	5877	142	IMA	IMA	4.96941	116217	338	66	2608	344	5877	142	4.96709	146418	2122	66	72393	139	5877	4766	150026	2174	125	72393	69	5835	4808	0			0			255	14718	10643	412.93	383.71													
Recording5	Participant30	G6-1	E1-LC	1	E1-LC	SUB	280261	618411		118474	309	67	1392	458	5036	108	IMA	IMA	4.92804	97547	306	67	1108	319	5036	108	4.93349	127288	1671	100	10307	131	5036	108	118300	1714	150	10349	69	4994	150	0			0			241	10643	14718	383.71	412.93													
Recording5	Participant30	G6-1	E2-SDH	1	E2-SDH	IMA	270263	1078387		126174	309	67	2433	408	552	408	SUB	SUB	4.48388	114417	308	67	2433	372	552	408	4.48777	147043	1652	67	11674	103	552	883	151409	1701	100	11749	89	519	917	0			0			261	4310	1435	195.43	356.88													
Recording5	Participant30	G6-1	E2-SDH	1	E2-SDH	SUB	270263	1078387		97469	302	31	1475	323	1485	117	SUB	SUB	4.4788	91514	305	67	1475	300	1485	117	4.47212	106554	1171	158	2991	101	1485	2825	110163	1211	167	3050	91	1435	2875	0			0			210	1435	4310	356.88	195.43													
Recording5	Participant30	G6-1	E3-ST	1	E3-ST	IMA	292809	66120		115208	300	36	2050	384	0	175	IMA	IMA	4.76395	94640	311	66	2050	304	1566	300	4.79118	139914	2294	67	13473	61	0	9849	141914	2326	67	13490	61	0	9849	0			0			221	10623	9849	340.41	349.6													
Recording5	Participant30	G6-1	E3-ST	1	E3-ST	SUB	292809	66120		67392	240	66	1366	281	9898	725	IMA	IMA	4.88017	60267	249	66	1366	242	9898	725	4.876	103221	1395	75	19240	74	9898	725	106162	1435	83	19281	74	9849	775	0			0			129	9849	10623	349.6	340.41													
Recording5	Participant30	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1491622	0	1	126992	335	66	2608	379	624288	142	SUB		4.96941	116217	338	66	2608	344	624288	142	4.96709	146418	2122	66	72393	69	624288	4766	150026	2174	125	72393	69	624247	4808	0			0			255	633129	629055	412.93	383.71													
Recording5	Participant30	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1491622	0	1	115208	300	36	2050	384	66120	175	SUB		4.76395	94640	311	66	2050	304	67686	300	4.79118	139914	2294	67	13473	61	66120	9849	141914	2326	67	13490	61	66120	9849	0			0			221	76744	75969	340.41	349.6													
Recording5	Participant30	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1491622	0	1	126174	309	67	2433	408	1078940	408	SUB		4.48388	114417	308	67	2433	372	1078940	408	4.48777	147043	1652	67	11674	89	1078940	883	151409	1701	100	11749	89	1078906	917	0			0			261	1082698	1079823	195.43	356.88													
Recording5	Participant30	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1491622	0	1	106440	309	67	1392	344	623447	108	SUB		4.92804	97547	306	67	1108	319	623447	108	4.93349	115291	1671	100	10307	69	623447	108	118300	1714	150	10349	69	623405	150	0			0			241	629055	633129	383.71	412.93													
Recording5	Participant30	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1491622	0	1	67392	240	66	1366	281	76019	725	SUB		4.88017	60267	249	66	1366	242	76019	725	4.876	103221	1395	75	19240	74	76019	725	106162	1435	83	19281	74	75969	775	0			0			129	75969	76744	349.6	340.41													
Recording5	Participant30	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1491622	0	1	97469	302	31	1475	323	1079873	117	SUB		4.4788	91514	305	67	1475	300	1079873	117	4.47212	106554	1171	158	2991	91	1079873	2825	110163	1211	167	3050	91	1079823	2875	0			0			210	1079823	1082698	356.88	195.43													
